Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Date
1031,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,23-Dec-22
1032,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,22-Dec-22
1033,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,20-Dec-22
1034,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1500,1400,19-Dec-22
1035,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,18-Dec-22
1036,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1400,1200,16-Dec-22
1037,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1500,1200,15-Dec-22
1038,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,13-Dec-22
1039,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,12-Dec-22
1040,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1800,1600,11-Dec-22
1041,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1500,1400,10-Dec-22
1042,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,09-Dec-22
1043,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1400,1300,08-Dec-22
1044,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1400,1300,06-Dec-22
1045,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,05-Dec-22
1046,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,04-Dec-22
1047,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,03-Dec-22
1048,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,02-Dec-22
1049,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,01-Dec-22
1050,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,29-Nov-22
1051,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,28-Nov-22
1052,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,27-Nov-22
1053,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,26-Nov-22
1054,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,25-Nov-22
1055,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1800,1600,24-Nov-22
1056,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1500,1800,1600,22-Nov-22
1057,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,21-Nov-22
1058,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,20-Nov-22
1059,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,19-Nov-22
1060,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1500,1800,1600,18-Nov-22
1061,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4400,4200,15-Oct-22
1062,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4400,4200,14-Oct-22
1063,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,3600,4000,3800,30-Sep-22
1064,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,27-Sep-22
1065,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,3600,4000,3800,22-Sep-22
1066,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4000,4000,20-Sep-22
1067,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4000,4000,19-Sep-22
1068,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4400,4400,18-Sep-22
1069,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,17-Sep-22
1070,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4400,5000,4600,16-Sep-22
1071,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4500,5000,4800,15-Sep-22
1072,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4400,5200,4800,13-Sep-22
1073,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,12-Sep-22
1074,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4400,4200,11-Sep-22
1075,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4400,4400,10-Sep-22
1076,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,3600,4400,4000,05-Sep-22
1077,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,3200,3600,3600,02-Sep-22
1078,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,2800,2600,01-Sep-22
1079,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2400,2000,29-Aug-22
1080,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,28-Aug-22
1081,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,27-Aug-22
1082,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2000,2000,25-Aug-22
1083,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1800,2200,2000,22-Aug-22
1084,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2400,2400,16-Aug-22
1085,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2400,2200,15-Aug-22
1086,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2400,2000,14-Aug-22
1087,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,13-Aug-22
1088,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2400,2200,06-Aug-22
1089,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1800,2400,2000,05-Aug-22
1090,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2400,2000,02-Aug-22
1091,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,01-Aug-22
1092,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,29-Jul-22
1093,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,28-Jul-22
1094,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2200,2500,2400,25-Jul-22
1095,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2500,2200,24-Jul-22
1096,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,2800,2600,23-Jul-22
1097,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2800,2400,22-Jul-22
1098,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2800,2400,21-Jul-22
1099,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2800,2400,19-Jul-22
1100,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2600,2400,18-Jul-22
1101,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,2800,2600,17-Jul-22
1102,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,3000,2800,16-Jul-22
1103,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,2800,2600,09-Jul-22
1104,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,2800,2600,08-Jul-22
1105,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,07-Jul-22
1106,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,05-Jul-22
1107,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,04-Jul-22
1108,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,01-Jul-22
1109,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,3400,4000,3600,30-Jun-22
1110,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4400,4200,27-Jun-22
1111,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,26-Jun-22
1112,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,25-Jun-22
1113,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,24-Jun-22
1114,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4000,4800,4400,23-Jun-22
1115,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4800,5200,5000,19-Jun-22
1116,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4800,5600,5200,18-Jun-22
1117,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,4800,5600,5200,17-Jun-22
1118,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,5200,6000,5600,16-Jun-22
1119,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,5600,6400,6000,14-Jun-22
1120,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,13-Jun-22
1121,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,12-Jun-22
1122,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,11-Jun-22
1123,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,09-Jun-22
1124,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,07-Jun-22
1125,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,03-Jun-22
1126,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,6000,6800,6400,02-Jun-22
1127,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3600,3200,06-May-22
1128,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3600,3200,05-May-22
1129,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3600,3200,03-May-22
1130,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,3000,3600,3200,02-May-22
1131,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,3200,2800,01-May-22
1132,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,2800,2600,30-Apr-22
1133,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2800,2400,29-Apr-22
1134,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2400,2200,26-Apr-22
1135,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,23-Apr-22
1136,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,22-Apr-22
1137,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,21-Apr-22
1138,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1800,1600,19-Apr-22
1139,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1800,1600,18-Apr-22
1140,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1800,1600,17-Apr-22
1141,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1800,1600,16-Apr-22
1142,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1400,1200,15-Apr-22
1143,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,14-Apr-22
1144,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,12-Apr-22
1145,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,11-Apr-22
1146,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,10-Apr-22
1147,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,09-Apr-22
1148,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,08-Apr-22
1149,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,07-Apr-22
1150,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,05-Apr-22
1151,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,04-Apr-22
1152,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,03-Apr-22
1153,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,02-Apr-22
1154,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,01-Apr-22
1155,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,31-Mar-22
1156,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,29-Mar-22
1157,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,28-Mar-22
1158,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,27-Mar-22
1159,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,26-Mar-22
1160,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,25-Mar-22
1161,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,24-Mar-22
1162,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1400,1200,22-Mar-22
1163,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1400,1200,21-Mar-22
1164,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1400,1200,20-Mar-22
1165,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1200,19-Mar-22
1166,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,17-Mar-22
1167,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,15-Mar-22
1168,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,14-Mar-22
1169,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,13-Mar-22
1170,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,12-Mar-22
1171,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,10-Mar-22
1172,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,08-Mar-22
1173,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,800,1000,900,07-Mar-22
1174,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,27-Feb-22
1175,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,26-Feb-22
1176,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1000,1000,24-Feb-22
1177,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1200,1100,22-Feb-22
1178,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1000,1400,1200,21-Feb-22
1179,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,20-Feb-22
1180,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,19-Feb-22
1181,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1200,1600,1400,17-Feb-22
1182,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,15-Feb-22
1183,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,14-Feb-22
1184,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,13-Feb-22
1185,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1500,1450,12-Feb-22
1186,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,11-Feb-22
1187,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1400,1600,1500,10-Feb-22
1188,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,08-Feb-22
1189,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,07-Feb-22
1190,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1600,2000,1800,06-Feb-22
1191,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2000,2000,04-Feb-22
1192,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1800,2000,1900,03-Feb-22
1193,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1800,2000,1900,01-Feb-22
1194,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1800,2000,1900,31-Jan-22
1195,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2000,2000,30-Jan-22
1196,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2000,2000,29-Jan-22
1197,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2000,2000,27-Jan-22
1198,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2000,2000,25-Jan-22
1199,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,1800,2200,2000,22-Jan-22
1200,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2500,2250,17-Jan-22
1201,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,3200,2800,16-Jan-22
1202,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2000,2500,2250,15-Jan-22
1203,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,13-Jan-22
1204,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,3000,2700,11-Jan-22
1205,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,10-Jan-22
1206,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,09-Jan-22
1207,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2400,3000,2700,08-Jan-22
1208,Warangal,Hanmarkonda(Rythu Bazar),Tomato,Deshi,FAQ,2800,3200,3000,07-Jan-22
1209,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,600,1000,800,13-Dec-22
1210,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,600,1000,800,06-Dec-22
1211,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,600,1200,900,01-Dec-22
1212,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,600,1000,800,30-Nov-22
1213,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,600,1000,800,29-Nov-22
1214,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1000,1600,1300,21-Nov-22
1215,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,2000,1400,20-Nov-22
1216,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,1600,1200,18-Nov-22
1217,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,500,1500,1000,17-Nov-22
1218,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,1500,1200,16-Nov-22
1219,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,1600,1200,15-Nov-22
1220,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,500,1500,1000,14-Nov-22
1221,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,500,1500,1000,13-Nov-22
1222,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,2000,1400,12-Nov-22
1223,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,2000,1400,11-Nov-22
1224,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1000,2000,1500,10-Nov-22
1225,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1200,2600,1900,09-Nov-22
1226,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,2600,2200,08-Nov-22
1227,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1400,2000,1700,07-Nov-22
1228,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1000,2000,1500,06-Nov-22
1229,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,2000,1400,05-Nov-22
1230,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,800,2000,1400,04-Nov-22
1231,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1200,2000,1600,03-Nov-22
1232,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1500,2500,2000,02-Nov-22
1233,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1200,2500,1900,01-Nov-22
1234,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,3000,2300,31-Oct-22
1235,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,2000,1800,30-Oct-22
1236,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1500,2500,2000,29-Oct-22
1237,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1500,3000,2200,28-Oct-22
1238,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1400,3000,2200,27-Oct-22
1239,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1500,2500,2000,26-Oct-22
1240,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1500,2500,2000,25-Oct-22
1241,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1800,3000,2400,24-Oct-22
1242,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1800,3000,2400,23-Oct-22
1243,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,3000,2300,22-Oct-22
1244,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1800,3000,2800,21-Oct-22
1245,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,4000,2800,20-Oct-22
1246,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2600,4000,3300,19-Oct-22
1247,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,3000,2300,18-Oct-22
1248,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2400,4000,3200,17-Oct-22
1249,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2000,3000,2500,16-Oct-22
1250,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2500,3500,3000,15-Oct-22
1251,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1800,3000,2400,14-Oct-22
1252,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2200,3000,2600,13-Oct-22
1253,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2400,3000,2700,12-Oct-22
1254,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2600,4000,3300,11-Oct-22
1255,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2200,3000,2600,10-Oct-22
1256,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,3000,2300,09-Oct-22
1257,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,3000,2300,08-Oct-22
1258,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,2400,2000,07-Oct-22
1259,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2000,3000,2500,06-Oct-22
1260,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2000,3000,2500,05-Oct-22
1261,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2500,3500,3000,04-Oct-22
1262,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,3000,5000,4000,03-Oct-22
1263,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,3000,4000,3500,02-Oct-22
1264,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2500,3500,3000,01-Oct-22
1265,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2500,3500,3000,30-Sep-22
1266,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2000,3000,2500,29-Sep-22
1267,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2400,3000,2700,28-Sep-22
1268,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,2200,3000,2700,27-Sep-22
1269,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1500,2500,2000,26-Sep-22
1270,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1600,3000,2300,25-Sep-22
1271,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1000,2000,1500,24-Sep-22
1272,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1000,2000,1500,23-Sep-22
1273,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1000,2000,1500,22-Sep-22
1274,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1200,2600,1900,21-Sep-22
1275,Ranga Reddy,Ibrahimputnam,Tomato,Deshi,FAQ,1800,3000,2400,20-Sep-22
